Accession_number	Start	End	Predicted_score
Q9BXR6	475	516	0.3438104146341463
Q7Z713	87	107	0.30929765
Q8NHX4	71	138	0.4404386119402985
Q8NHX4	152	191	0.5643234615384615
Q9NYF0	172	242	0.3098932714285714
Q9NYJ8	30	51	0.2516327619047619
A6NDX5	198	221	0.37332460869565215
O43422	0	70	0.2822773
P04731	0	60	0.8003649833333333
P16233	310	330	0.30119225
P21246	36	99	0.371854492063492
P21246	120	150	0.35430616666666664
P27701	165	202	0.25704245945945947
P37173	54	76	0.4791782272727273
P37173	118	138	0.3539173
P61968	47	65	0.41841127777777776
P98153	23	75	0.37687296153846156
Q16651	200	243	0.2739901860465116
Q86YJ5	104	138	0.4080854411764706
Q8WTV1	0	20	0.4628114
Q9HCI7	47	88	0.44583726829268294
Q9HCI7	451	507	0.497456875
Q9NY28	551	573	0.22471168181818182
Q9Y337	167	279	0.29993741964285714
H3BPF8	613	630	0.33428517647058825
O60308	773	878	0.3563657333333333
O75081	545	601	0.3924408928571429
P19544	191	215	0.2704059166666667
Q0VAF6	17	56	0.32568353846153847
Q15796	59	83	0.28293804166666664
Q86VP1	746	769	0.28419252173913045
Q8N3J9	51	73	0.3966485454545454
Q8N475	62	123	0.45097388524590165
Q969G2	52	70	0.4221817222222222
Q969G2	82	101	0.3703693684210526
Q9BUL5	331	393	0.32320625806451614
Q9BYN7	341	364	0.2737620434782609
Q9H3T3	528	543	0.36722286666666665
Q9NZF1	49	110	0.44075875409836063
Q9UGL9	0	98	0.793368969387755
Q9UJW0	38	88	0.48051789999999994
O94886	293	311	0.3827457222222222
P01877	156	200	0.3314965909090909
P20151	198	240	0.24955090476190475
P57727	389	409	0.2751074
Q14D33	86	110	0.3753851666666667
Q14D33	123	161	0.37126447368421056
Q5JSP0	527	592	0.38939776923076924
Q68DV7	297	321	0.3256943333333333
Q7L622	74	96	0.44645131818181816
Q7L622	226	271	0.4655678888888889
Q8N3T1	506	545	0.32448466666666664
Q8N3T1	608	629	0.23647580952380953
Q8TDM5	18	106	0.46213970454545455
Q9UPR6	262	289	0.37841618518518516
Q9UPR6	310	337	0.41423244444444446
Q9UPR6	459	484	0.32545159999999995
Q9Y466	5	87	0.430551743902439
A0PJX4	65	87	0.3651414545454545
O00198	0	27	0.440485037037037
O60337	0	23	0.38979508695652176
O60635	173	194	0.3477854285714286
O95521	445	473	0.42366825
P01876	3	29	0.2496923846153846
P01876	169	213	0.3083740227272727
P52740	282	305	0.380159
P62877	48	69	0.392651
Q14995	110	173	0.37752763492063496
Q5T5B0	0	91	0.8584436043956044
Q5VUE5	104	132	0.4901407142857143
Q6ZNE5	36	64	0.3341935
Q86XN8	589	648	0.47565135593220337
Q8IZ20	341	364	0.28830665217391305
Q8TCT1	160	183	0.2830752173913043
Q9NZK7	96	141	0.48928037777777783
Q9P021	47	95	0.4671575416666667
A8K0R7	160	211	0.23475788235294118
A8K0R7	232	279	0.2605548723404255
O95567	80	101	0.3025343333333333
P00751	590	621	0.2562286129032258
P00751	680	704	0.22043216666666665
Q13574	173	193	0.33863925
Q5JQS6	110	132	0.27321554545454546
Q8TF61	1	19	0.2703499444444445
Q96HA4	65	124	0.3534247627118644
Q96I27	88	111	0.3641189130434782
Q9NRX4	60	80	0.30377149999999997
A6NNJ1	36	72	0.27111230555555554
O95158	227	257	0.233021
P0C7W9	36	72	0.27167738888888887
P0DV60	0	94	0.5841336382978723
P43681	398	419	0.23142709523809527
P43681	473	501	0.27090532142857143
P43681	518	542	0.331265875
Q8IYX8	346	371	0.31701604
Q92622	910	941	0.48728
Q96SZ4	338	361	0.30248
Q99558	600	631	0.22653390322580644
Q9BWT1	243	344	0.45162763366336633
Q9NWW7	17	55	0.36745823684210527
Q9ULW2	19	51	0.33654340625
Q9ULW2	93	156	0.3658487142857143
Q14956	420	443	0.31560456521739133
Q3MJ16	234	257	0.47812843478260875
Q3MJ16	277	310	0.356467696969697
Q8IV04	90	120	0.2817334
Q96Q91	604	620	0.246694
Q9NQX1	593	616	0.3807339130434782
Q9UKQ9	188	232	0.3357859318181818
P07202	251	278	0.3070672962962963
P08842	563	581	0.4832662777777778
P0DP57	27	68	0.44346346341463416
P10646	147	187	0.3995393
P10646	243	276	0.3537478181818182
P29320	355	385	0.3426146
Q30KQ5	35	75	0.438657375
Q3LI83	0	176	0.49825635227272724
Q8NA70	400	433	0.21448481818181817
Q8TDB6	550	608	0.3054785689655172
Q99469	123	168	0.3447036888888889
Q9NPR2	579	606	0.25694355555555554
Q9NUL5	113	232	0.32967652100840333
O43903	204	227	0.3343503913043478
O95754	506	522	0.35202025000000003
P51449	20	100	0.48820265
Q6QN14	101	135	0.3553990294117647
Q7L3T8	280	301	0.3288564761904762
Q86SU0	195	221	0.5308599230769231
Q96M43	440	490	0.2296297
Q9BXU3	371	408	0.26212024324324323
Q9UPV7	109	142	0.29375993939393935
Q9UPV7	174	189	0.27261993333333334
D6RF30	605	623	0.2981505555555556
O95460	570	590	0.22671804999999998
Q2MV58	67	101	0.45521744117647056
Q5H9J9	257	277	0.2677617
Q86XR5	29	63	0.4912611470588235
Q96ME7	163	211	0.3360136458333333
Q96ME7	275	301	0.31362876923076927
Q96P53	306	329	0.4056048695652174
Q9BYE4	0	72	0.9058780833333332
A6NGD5	33	53	0.2565351
P09486	61	158	0.41646007216494846
Q02447	672	695	0.31768921739130435
Q14159	144	164	0.2510118
Q14159	793	823	0.34328913333333333
Q6GMV2	90	145	0.33429358181818186
Q6GMV2	309	327	0.4003632222222222
Q8N690	28	51	0.4401891739130435
Q969Q1	64	86	0.38883549999999995
Q969Q1	106	136	0.4050372666666667
Q96BD5	480	515	0.3342488
Q9BQB4	80	176	0.2850393125
Q9NVP4	359	384	0.4900314
Q9Y6R0	184	213	0.25888337931034483
C9J798	684	713	0.2502604827586207
C9JLR9	274	294	0.27636659999999996
O43313	75	100	0.2507462
O60658	90	108	0.38550900000000005
P43353	210	225	0.2607292
P63215	40	59	0.2769279473684211
Q3LHN2	13	42	0.5018024827586207
Q5JT82	334	357	0.3588723043478261
Q6ZNC4	377	411	0.27497326470588235
Q86UT8	0	22	0.44924031818181814
Q86UT8	57	78	0.4378024285714286
Q8N393	231	263	0.32308428125
Q96SW2	315	336	0.39438138095238096
Q9NW64	25	45	0.3273565
Q9NW64	62	82	0.39868739999999997
Q9NW64	162	182	0.2777286
Q9NZ20	148	193	0.3196932222222222
Q9NZ20	204	225	0.3906460952380953
Q9NZ20	350	406	0.24315332142857143
A0AAG2SUX2	507	539	0.28481528125
O15496	73	139	0.5338404545454545
O60687	121	195	0.344651527027027
O60687	253	326	0.2999565342465753
P0C7W8	36	72	0.27254697222222224
P0C7X0	36	72	0.2724688333333333
P20393	139	202	0.37667809523809526
P35321	10	82	0.46308237500000005
Q52M93	289	312	0.38842369565217394
Q52M93	373	396	0.37010369565217394
Q5T6S3	91	107	0.346019125
Q6ZRP0	0	20	0.27702839999999995
Q96AY2	269	289	0.2672961
Q96FA3	322	341	0.3472894736842105
Q96FA3	356	380	0.33341187499999997
O43790	45	86	0.4120362195121951
P08118	24	85	0.4261437868852459
P27635	0	24	0.3893976666666667
Q07627	0	176	0.7970934886363636
Q569H4	161	182	0.3064444761904762
Q569H4	202	229	0.28770929629629627
Q6BEB4	347	370	0.42393247826086955
Q9BQ04	153	174	0.2902841904761905
Q9GZP1	38	54	0.294086375
O15392	24	62	0.2922507105263158
P07315	12	31	0.2524722105263158
P15882	236	262	0.33394511538461535
P23409	62	94	0.31938
P49736	334	364	0.322822
Q8N9H8	683	708	0.26107644
Q8N9H8	720	737	0.3851775294117647
Q8TC90	11	58	0.34248076595744675
Q8TC90	85	100	0.25996433333333335
Q96EK4	0	20	0.40438965
Q96EK4	43	68	0.22126939999999998
Q99750	76	170	0.33894140425531916
Q99750	182	241	0.6161770000000001
A8MTY0	161	189	0.3840694285714286
A8MTY0	217	240	0.39406491304347824
P52943	0	65	0.40687840000000003
P52943	115	187	0.3948764027777778
P53667	193	217	0.22261383333333332
Q4FZB7	274	300	0.30129457692307693
Q6IQ21	644	667	0.2933461304347826
Q8TF27	472	494	0.31084786363636363
Q9BXB1	21	52	0.3655045161290323
A8MQ03	25	143	0.49998344067796613
P11474	103	142	0.40598141025641027
Q6UXD5	330	358	0.2578696071428571
Q6UXD5	741	780	0.2678989230769231
Q8IZF3	41	98	0.3932210701754386
Q9UPQ4	30	71	0.46153014634146344
Q9UPQ4	116	132	0.4864065625
O00154	81	106	0.24840152
O60911	163	184	0.2326980476190476
P21580	376	416	0.307807375
P62068	206	241	0.3322625714285714
Q16610	209	297	0.3809758295454545
Q16610	337	402	0.4402999846153846
Q16610	415	507	0.38192590217391303
Q6P387	20	52	0.25173775
Q6P387	84	114	0.3052912
Q8NCW0	78	101	0.2880533043478261
Q8NCW0	121	136	0.35106753333333335
Q8NCW0	176	219	0.3659374418604651
Q9H336	284	343	0.36630294915254236
Q9H336	394	429	0.3791043714285714
Q9NYG5	24	49	0.54284048
Q9NYG5	65	83	0.45761988888888894
Q9UBI9	83	131	0.39776795833333334
Q9UBI9	145	189	0.35050220454545455
Q9Y2A4	160	183	0.388924
Q9Y5J7	31	58	0.28929359259259263
A0A1B0GVS7	73	107	0.3115950882352941
A0A1B0GVS7	125	184	0.6323756440677967
A1L3X4	0	48	0.7312455625
A1Z1Q3	105	130	0.35068676000000004
A8K979	586	627	0.34370058536585363
A8MPS7	246	270	0.26284466666666667
O95718	132	161	0.4276936896551724
P36544	351	373	0.24825286363636365
P36544	397	421	0.3627028333333333
P62072	18	63	0.27657197777777776
Q08397	490	509	0.3272215263157895
Q15697	28	62	0.26930499999999996
Q7Z5A7	57	130	0.34344967123287673
Q8N4Q1	42	103	0.3425041475409836
Q99932	109	129	0.26746839999999994
Q9H1F0	21	69	0.4431002083333333
Q9Y5R5	111	161	0.42934218
A0A8V8TNH8	36	72	0.2717783888888889
O43296	394	415	0.3455768571428572
O43296	530	553	0.31704934782608696
P0C2L3	80	106	0.38864796153846154
P0C7H8	0	127	0.8829642598425197
P15173	54	79	0.35266584
P15328	29	74	0.36634608888888887
Q06828	65	90	0.32544564000000004
Q5T3F8	305	324	0.45938821052631584
Q5T3F8	383	399	0.5116066875
Q8TF47	202	225	0.29560765217391305
Q8WWF5	334	360	0.38402942307692306
B7Z1M9	247	267	0.28070680000000003
F5H094	452	474	0.4093919545454545
O15354	469	485	0.3054376875
O75152	19	89	0.3832683
P10276	77	157	0.37141875
P55010	91	147	0.259623625
P55259	467	482	0.3438575333333333
Q03167	711	727	0.27908887499999996
Q5FYA8	543	560	0.435251
Q6NUM6	341	359	0.2899273888888889
Q9NQ79	534	614	0.3938974375
O43439	496	552	0.3866984642857143
O95260	61	88	0.28318314814814816
P00749	54	131	0.33236203896103894
P00749	277	306	0.24927920689655172
P00749	342	384	0.2718086666666667
P01859	3	29	0.26274346153846156
P09871	332	368	0.26216552777777774
P13598	37	61	0.27923554166666664
P16109	368	409	0.4515833902439024
P16109	677	714	0.37237675675675674
P16109	736	766	0.33384319999999995
P78333	50	77	0.2590907037037037
P78333	336	367	0.25368870967741936
Q02223	23	45	0.45791000000000004
Q15654	268	291	0.398052652173913
Q15654	397	412	0.46699393333333333
Q17RB8	129	167	0.3686333947368421
Q17RB8	493	513	0.44457034999999995
Q6UWQ7	26	48	0.45677677272727274
Q6UWQ7	100	118	0.48684411111111114
Q7Z419	113	175	0.4622427258064516
Q7Z419	191	214	0.4657390869565218
Q8TBN0	288	311	0.26510578260869566
A4D1P6	407	423	0.26733425
O15273	0	17	0.25913629411764705
P01229	97	135	0.5484517368421052
P23490	5	283	0.375774273381295
P51172	603	628	0.39160544
Q14153	103	126	0.27666634782608696
Q14153	170	251	0.2770062469135802
Q15013	39	66	0.28158733333333336
Q3KNT9	29	49	0.30739405
Q3KNT9	98	123	0.3915896
Q3KNV8	37	64	0.3704071851851852
Q5EBN2	86	102	0.326560125
Q5EBN2	115	135	0.3722613
Q6ZVW7	160	178	0.31479283333333336
Q6ZVW7	302	324	0.3116151818181818
Q6ZVW7	389	415	0.2798175769230769
Q86SR1	556	577	0.3328690952380952
Q8N3F8	153	224	0.37681138028169014
Q96EK2	333	405	0.36374208333333335
Q96JB6	101	141	0.2594115
Q96JB6	248	295	0.260125914893617
Q96JB6	371	419	0.28541002083333333
Q96JB6	489	525	0.2999664166666667
Q96JB6	635	659	0.339075375
Q96JB6	720	740	0.31398655
Q9H1K0	155	199	0.3435770227272727
Q9H1K0	240	264	0.39012575
Q15527	21	47	0.25383357692307695
Q15527	72	136	0.24854109375
Q5K4E3	226	255	0.3133978965517242
Q5K4E3	751	770	0.28530063157894736
Q9BQ16	302	389	0.302875816091954
Q9H0B8	141	174	0.39057515151515154
Q9H0B8	279	313	0.45531629411764707
Q9H0B8	393	421	0.3860842142857143
Q9Y253	624	645	0.27817557142857147
A6NNH2	35	67	0.25636246875
P04155	21	83	0.46106287096774196
Q14533	45	86	0.3993515365853658
Q6R6M4	78	131	0.3464301132075472
Q8N4L8	185	204	0.2863198421052632
Q8WUH1	0	20	0.49873994999999993
Q9H3S3	390	413	0.31568573913043474
Q9NQ29	32	53	0.30164142857142856
O00238	21	111	0.45739539999999995
P10153	42	64	0.2838587727272727
P10153	80	147	0.3599802686567164
Q14596	223	252	0.38156527586206895
Q14681	91	111	0.31684105
Q15406	15	129	0.3841107192982456
Q53T94	2	17	0.25712433333333334
Q6ZT77	137	162	0.31566628
Q8N158	11	34	0.21510908695652176
Q8N158	58	77	0.3027164736842105
Q8TEW6	41	59	0.2904574444444445
Q8WU68	143	178	0.3306833142857143
Q96MF7	203	224	0.26996290476190477
Q96QS1	163	180	0.2993091764705882
Q9H019	200	231	0.36009854838709676
Q9P0K1	384	402	0.413904
Q9P0K1	679	720	0.3689690731707317
D6R901	101	135	0.35686332352941175
O00144	100	161	0.3766800327868853
O43164	622	644	0.43026831818181815
O43164	665	683	0.3414793333333333
O95985	640	659	0.33636521052631574
P0C874	116	134	0.27768672222222224
P0CW20	67	84	0.33334482352941175
P10827	0	114	0.42084357017543855
P51948	0	58	0.3577406896551724
Q02509	93	177	0.43192596428571434
Q02509	303	434	0.543395
Q03405	20	42	0.5565067272727272
Q03405	55	76	0.2824261904761905
Q5VWM3	450	474	0.37944925
Q8IW36	343	382	0.3733648717948718
Q9UKN8	736	758	0.29463581818181817
Q9Y6H1	105	145	0.26768325
P0C7X2	202	222	0.28712069999999995
Q96A56	58	100	0.28391711904761907
Q96A56	207	239	0.2207373125
Q9BYE3	0	91	0.7985982307692308
Q9BZL6	172	197	0.30768684
Q9BZL6	267	323	0.35372532142857144
Q9C019	5	69	0.42204096875
Q9NVS9	75	91	0.286165
Q9Y242	281	344	0.5541756031746032
P02788	181	203	0.3382057727272727
P02788	504	543	0.37849507692307693
P78348	315	342	0.3800302962962963
Q08629	333	385	0.3307857692307692
Q2VPK5	377	396	0.393002947368421
Q2VPK5	422	475	0.5043159433962264
Q8TDD2	345	368	0.33923452173913043
Q93097	155	186	0.35818412903225805
Q93097	310	388	0.491119358974359
Q9UEG4	705	728	0.2659992608695652
A5X5Y0	355	370	0.282519
O95159	81	109	0.3722519642857143
Q12836	117	186	0.3428040579710145
Q12836	434	468	0.3227705882352941
Q16667	102	126	0.33006270833333334
Q63ZY6	172	187	0.29960006666666666
P05067	51	68	0.2486455294117647
P05067	90	110	0.31927985
P05067	132	195	0.26800030158730154
P05067	313	350	0.261737027027027
P10826	77	157	0.40489175
P15976	188	237	0.36687308163265303
P15976	247	291	0.3437359545454546
P17787	409	427	0.2683843888888889
P53803	8	48	0.38104575
P98175	211	242	0.25736654838709677
Q12899	28	63	0.4514821428571429
Q12899	91	133	0.3199385476190476
Q15375	358	391	0.36893509090909093
Q53EL9	805	847	0.28891414285714284
Q6NT52	18	137	0.38884743697478996
Q6P4A8	463	485	0.32124331818181817
Q6UW32	88	109	0.4570726666666666
Q6UXV0	149	168	0.43112531578947366
Q6UXV0	188	274	0.48771293023255813
Q6ZRF8	10	74	0.446185296875
Q6ZRF8	91	136	0.5573558888888889
Q7RTY9	237	254	0.2695846470588235
Q86YI8	224	286	0.3245779193548387
Q8IXT2	31	80	0.40114630612244895
Q8N912	22	52	0.2228283
Q96GM1	168	189	0.2417341904761905
Q9BYS1	0	173	0.756076485549133
A0A0G2JLG4	361	379	0.3898787222222222
O00151	249	316	0.2674924626865671
Q13145	48	113	0.3476919076923077
Q13145	214	233	0.3170671052631579
Q7Z5Q1	516	538	0.3308039090909091
Q96A83	33	83	0.31471662
Q99748	153	174	0.31017704761904763
Q9H4G8	13	47	0.43404829411764706
Q9NX70	119	140	0.3692783809523809
Q9NX70	173	190	0.30120523529411763
Q9UGM5	210	234	0.26922850000000004
Q9UQC9	195	210	0.32359306666666665
O15151	419	475	0.4005449285714286
O75594	60	83	0.2897872608695652
P07358	94	163	0.5163741304347826
P49767	154	176	0.47825722727272724
P51522	120	165	0.33710162222222223
P58166	270	289	0.3658125263157895
P82921	40	62	0.28035286363636364
Q13126	134	152	0.26770316666666666
Q5T1V6	100	140	0.31749945
Q7Z5L9	494	563	0.4149621449275362
Q8N9Q2	0	30	0.3364002
Q9HAJ7	18	39	0.31969585714285714
A8MXU0	22	68	0.41760239130434784
O00237	618	639	0.4808878571428571
P10398	128	153	0.30171748
P23352	74	110	0.5739706111111111
P23352	135	181	0.5388222391304348
P28331	117	146	0.3549339310344828
Q14134	214	256	0.3146736428571429
Q5T0J7	166	196	0.4816180666666667
Q5VWK0	440	490	0.22784697999999998
Q6UXN2	46	69	0.3032606086956522
Q96G46	318	341	0.33334278260869565
Q96PC2	228	252	0.2827015
Q96QK8	0	47	0.3773195957446808
Q99835	122	213	0.3225744615384616
Q9BRX9	230	250	0.32287119999999997
Q9UNE2	111	141	0.3343862
A0AVI4	277	315	0.40620736842105265
P0DN86	20	139	0.3838200168067227
Q86T03	73	161	0.4224906590909091
Q86YP4	408	450	0.2727340714285714
Q8NHY2	156	176	0.38281715
Q96RD9	154	182	0.3080495357142857
Q96S65	226	284	0.6241246206896551
Q9BR11	371	387	0.3247215625
A0AAG2TWJ7	42	65	0.3831192173913044
O76014	131	154	0.274715
O76014	304	358	0.32138449999999996
Q08380	82	132	0.24059784
Q15027	409	434	0.37034016000000003
Q3KNS6	147	170	0.27494539130434786
Q495C1	14	54	0.41648945
Q5T6C5	232	269	0.287614972972973
Q96GF1	60	88	0.3228790714285714
Q9BUK0	5	39	0.28075258823529414
Q9NT22	111	138	0.2994367777777778
O60637	163	189	0.34852746153846154
P03952	93	114	0.32885438095238095
P03952	126	141	0.3489386666666667
P03952	552	586	0.2579457352941177
P54762	349	385	0.40229844444444446
Q16288	35	54	0.32035905263157893
Q5T754	0	117	0.9538240683760684
Q5XKK7	171	197	0.5319539230769231
Q8NA57	0	15	0.3184548
Q9BT49	0	20	0.505652
Q9BVT8	158	178	0.2651849
O00482	78	155	0.34001523376623377
O43918	288	349	0.4451043770491803
P04085	118	149	0.4097693225806452
P04085	166	188	0.3457731818181818
P08476	343	363	0.3336518
P20231	207	232	0.28324839999999996
Q00987	294	328	0.296002205882353
Q00987	427	485	0.42553460344827587
Q05655	188	217	0.34332668965517243
Q05655	260	279	0.4375319473684211
Q14644	696	721	0.34172624
Q16822	414	434	0.23569345
Q5TEC3	183	203	0.26844959999999995
Q5TEC3	308	331	0.3966381739130435
Q8N6Q3	38	60	0.3110532272727273
Q8N6Q3	122	220	0.42557935714285716
Q8N6Q3	314	378	0.38165215625
Q8NI32	54	157	0.4226332621359223
Q8WU90	102	128	0.2803844615384615
Q9NYW8	558	581	0.41628856521739127
P41732	169	192	0.3637996521739131
Q6P1W5	354	386	0.29749940625
B7ZLF3	157	180	0.4352457826086956
O60870	23	54	0.3608363225806452
O95980	332	379	0.40981891489361705
O95980	409	525	0.4968951206896552
P08217	202	225	0.2842694347826087
P0CG36	143	170	0.41003988888888887
P22749	121	144	0.32428265217391306
Q07869	91	118	0.3508261481481481
Q07869	136	161	0.43944027999999996
Q2TBC4	73	97	0.3743367083333333
Q2TBC4	138	209	0.5068059295774648
Q9Y334	201	219	0.2978177222222222
C9JLJ4	101	135	0.353057
O95396	222	240	0.33821466666666666
P0CW19	67	84	0.33334482352941175
P11229	249	272	0.36921721739130436
P31150	391	417	0.32102265384615386
Q13705	83	107	0.4232491666666667
Q5T4F4	339	410	0.43680663380281687
Q96I34	123	144	0.281453
Q9NX58	12	29	0.39938458823529416
Q5T5D7	318	335	0.34660664705882355
Q5T5D7	346	369	0.39097408695652175
Q96MD7	34	97	0.3618053968253968
Q9BUY5	215	238	0.33352621739130434
A6NGG3	4	59	0.3407302909090909
O14829	364	384	0.32327300000000003
O60609	33	105	0.3631912222222222
O60609	173	256	0.4925934819277108
O60609	305	335	0.40439816666666667
O75954	163	184	0.35973628571428573
P10828	80	168	0.34447815909090906
P43250	118	141	0.2580137826086957
P43250	414	436	0.2549915909090909
Q14142	8	38	0.39156549999999996
Q6ZMM2	61	107	0.42218123913043476
Q6ZMM2	156	201	0.4309856
Q6ZMM2	414	436	0.2715741818181818
Q8IW70	400	509	0.27626235779816516
Q8N2H9	65	88	0.26772843478260866
Q8N2H9	367	431	0.38514031249999997
Q8NHM4	188	206	0.30968188888888887
Q92670	367	384	0.3592058823529412
Q92670	395	418	0.3319335652173913
Q9BUD6	305	330	0.39633744
Q9C030	29	68	0.4576127692307692
Q9C037	1	61	0.4738285166666667
Q9C037	76	118	0.3181358095238095
Q9NQ86	146	191	0.46191337777777774
Q9NQ86	201	244	0.38963979069767446
Q9UBR4	53	71	0.48475938888888886
A6NFK2	186	247	0.479837
F5H4A9	37	63	0.4966683461538462
P03971	477	501	0.29718387500000004
P03971	517	534	0.29106870588235295
P14138	86	105	0.40788205263157895
Q02985	103	154	0.3184820392156863
Q02985	174	219	0.3395270222222222
Q02985	236	277	0.35031043902439024
Q14254	0	15	0.3051566666666667
Q5TA79	0	105	0.977199380952381
Q76B58	272	298	0.43240923076923077
Q76B58	417	474	0.4255334561403508
Q8IUD6	50	71	0.3519067619047619
Q8IUQ4	53	84	0.605890129032258
Q8IUQ4	100	143	0.42246751162790697
Q9HCC9	824	868	0.43740106818181823
P05107	24	82	0.34791955172413797
P10321	332	365	0.3208111212121212
P56730	127	174	0.26758878723404256
P56730	339	388	0.3051588571428571
P56730	444	490	0.27228271739130433
P56730	558	620	0.2714539677419355
P56730	803	834	0.2882051290322581
Q04771	24	54	0.4963907666666667
Q04771	73	108	0.4541478
Q14526	582	605	0.28699882608695654
Q86XT4	80	95	0.2965521333333333
Q8IWR0	905	930	0.32040836
Q8N8N0	19	63	0.45839227272727273
Q96G27	91	110	0.2756284736842105
C9JSJ3	532	566	0.24480320588235294
P05981	337	363	0.29363826923076924
P62508	152	188	0.4049513611111111
Q01101	358	381	0.359457
Q01101	478	505	0.29712492592592593
Q9Y314	0	17	0.2528433529411765
Q9Y314	34	61	0.340191962962963
O60811	447	473	0.45576084615384616
P06681	114	160	0.3237608913043478
P06681	175	213	0.22612660526315786
P06681	662	680	0.25286433333333336
P21741	26	142	0.37366878448275864
P35858	32	51	0.37799705263157896
Q5TD97	38	70	0.43571590625
Q5TD97	128	148	0.47571114999999997
Q6NW40	46	68	0.41415450000000004
Q6NW40	82	103	0.35169361904761903
Q7Z6K1	0	19	0.3527178421052632
Q8IVH2	300	327	0.2873885185185185
Q8IYR2	295	318	0.40424399999999994
Q8NEQ6	74	137	0.22970003174603174
Q8NEQ6	152	168	0.34145518750000003
Q96SC8	59	99	0.32034084999999995
Q9H1D9	286	304	0.31798877777777773
Q9NXF7	172	188	0.3920744375
P08709	66	89	0.3959554347826087
P0DMB1	207	223	0.27131700000000003
P23921	404	423	0.22126426315789474
P32927	74	98	0.33872658333333333
P34059	490	521	0.28877574193548383
P98174	725	808	0.36654150602409635
Q16819	663	691	0.3625651785714286
Q5VYX0	40	63	0.28102391304347824
Q5VYX0	283	312	0.23170744827586207
Q6P5W5	51	71	0.30218105
Q6ZSG1	285	313	0.28626407142857146
Q6ZSG1	326	343	0.3042208823529412
Q70CQ3	223	246	0.2838136956521739
Q70CQ3	274	296	0.2977318636363636
Q70EK9	467	506	0.4204490769230769
Q70EK9	541	584	0.2831143255813954
Q7RTY8	778	795	0.2626526470588235
Q8WWY6	1	21	0.2735328
Q8WY91	0	19	0.32754
Q96K78	98	119	0.22822142857142858
Q96P47	833	852	0.26689173684210526
A7E2F4	605	628	0.4724098695652174
O75764	299	343	0.3468017954545454
P08174	90	107	0.29375894117647056
P08174	124	172	0.281133125
P08174	207	292	0.23948697647058825
Q8IV20	390	405	0.32509846666666664
Q8N1W2	482	505	0.3507560434782609
Q96GE5	160	183	0.39179469565217395
Q9P0M4	118	143	0.33805971999999995
Q9P2E8	158	191	0.3847406666666666
Q9Y483	98	144	0.37688889130434783
Q9Y581	168	186	0.301867
O14964	155	224	0.30647349275362323
P78385	60	91	0.41363919354838713
Q12933	63	79	0.432158
Q13241	150	174	0.30967283333333334
Q7Z6W1	153	178	0.35468472
Q8N5C8	22	51	0.2723173103448276
Q8NDX5	793	817	0.260749375
Q96AP0	127	160	0.22940724242424243
Q9BYV1	213	268	0.36921676363636363
A0A0U1RRI6	190	207	0.3135744705882353
A0AAG2TVJ1	370	406	0.3001246111111111
P01213	23	47	0.3459992916666667
P01860	3	36	0.2291993333333333
P02795	0	60	0.7881490833333333
P33992	186	215	0.26746837931034484
Q10588	147	166	0.26414326315789477
Q13263	617	678	0.41554414754098357
Q8N104	24	45	0.45366147619047614
Q8WV22	194	240	0.3313736956521739
Q96J86	108	135	0.30980022222222225
Q99523	709	749	0.22415879999999996
Q9NQT5	56	90	0.2352003823529412
Q9UJ78	233	298	0.3050685384615385
P58294	49	91	0.4802879285714286
Q04206	88	129	0.2770125609756097
Q49AR2	184	236	0.2855803653846154
Q5VV52	106	157	0.32865101960784315
Q7Z7A3	276	311	0.3303386571428571
Q8TEY7	50	93	0.3301061395348837
Q8TEY7	310	333	0.27714778260869566
Q93098	104	129	0.34561771999999996
Q93098	169	203	0.3921332058823529
Q93098	245	350	0.40372790476190473
Q9H1Z9	236	258	0.37498754545454543
O15235	53	102	0.3002949387755102
O15235	121	137	0.23631193749999999
O15375	194	215	0.2708372380952381
O95633	27	74	0.4201641489361702
P14770	16	33	0.41603664705882354
P34896	373	396	0.2614059130434782
Q6UXB2	39	86	0.28985148936170213
Q8IZP7	164	193	0.38394748275862073
Q8IZP7	214	237	0.2623191304347826
Q8IZP7	262	286	0.23584766666666665
Q8N488	16	52	0.27479433333333336
Q9HC57	55	113	0.4972117241379311
Q9UFP1	437	459	0.3283829090909091
Q9Y336	152	173	0.2723699523809524
A0A8V8TPE2	36	72	0.2717783888888889
P01127	119	150	0.4085436451612903
P01127	167	189	0.29945227272727276
P40313	200	219	0.30164089473684214
P41091	90	114	0.29220179166666665
Q5T7P2	0	109	0.9536642477064221
Q8N895	496	519	0.2925356956521739
Q8NA82	648	682	0.29749817647058824
Q96D46	6	30	0.42565808333333327
Q9ULV3	645	694	0.2558874081632653
Q9Y6H3	70	118	0.3093413125
O15344	33	68	0.3969525428571429
O15344	108	154	0.4581899565217391
O15344	164	189	0.28859908
O60636	152	170	0.3895693333333333
P00748	406	446	0.285248275
P00748	477	506	0.28607806896551724
P00748	547	574	0.3181812222222222
P00750	111	190	0.3434876329113924
P00750	256	278	0.33444786363636364
P00750	417	453	0.23819655555555552
P00750	465	521	0.2652426428571429
P03372	205	254	0.37542657142857144
P21941	229	268	0.3732304871794872
P32297	385	403	0.33040272222222217
Q15695	175	195	0.26501005
Q52M58	30	115	0.4575179764705882
Q6Q0C0	129	170	0.4435256097560976
Q7Z3G6	119	143	0.38119929166666666
