Accession_number	Start	End	Predicted_score
B7ZLF3	29	151	0.536175549030304
O95980	97	828	0.7245773673057556
P0CG36	75	158	0.5789370536804199
P0DPD5	106	510	0.6725218296051025
P14151	152	329	0.6664034128189087
P23508	510	543	0.5140020847320557
Q6DJT9	31	149	0.59749835729599
Q6DJT9	166	271	0.5087162852287292
Q8N9L1	194	287	0.540717601776123
Q96CC6	481	640	0.50564044713974
P48745	13	356	0.5775219202041626
P52738	154	456	0.5708368420600891
Q6NSI8	502	552	0.5560093522071838
A8MXY4	221	833	0.604991614818573
P22413	79	211	0.7009639739990234
P22413	589	649	0.5288622975349426
Q5T5D7	122	377	0.607140839099884
Q9BUY5	128	235	0.6592430472373962
Q9BUY5	308	553	0.6778151988983154
Q9H4Q3	465	513	0.5194340348243713
Q9H4Q3	568	651	0.5717039108276367
Q9H5U6	376	465	0.6180999875068665
P0DJD4	418	459	0.5218408703804016
P43250	409	575	0.5331411361694336
Q9NQ86	102	258	0.5243784785270691
O75074	155	283	0.5820851922035217
O75074	359	485	0.6572266221046448
P14138	125	185	0.5575502514839172
Q02985	101	222	0.605861485004425
Q02985	235	300	0.5803486704826355
Q16600	144	456	0.6595923900604248
Q6U7Q0	57	388	0.6173931956291199
Q8IUQ4	32	143	0.663328230381012
Q969P0	318	352	0.5540627241134644
Q9HCC9	556	592	0.519425094127655
O00220	132	229	0.5434438586235046
P05107	444	676	0.6796160340309143
P23769	287	393	0.6105519533157349
Q14526	502	611	0.6055197715759277
Q6P9A1	226	598	0.6401606798171997
Q6UXH8	38	235	0.6010155081748962
Q7LFX5	0	47	0.5552120804786682
Q8IWR0	842	935	0.5470575094223022
Q9NQ03	179	293	0.6032816767692566
Q9P0L1	378	748	0.6753511428833008
O43184	356	595	0.761559009552002
O43184	658	705	0.5323957204818726
P15622	186	559	0.6400495171546936
Q01101	433	509	0.5398994088172913
Q3SY52	117	486	0.613461971282959
Q5VIY5	203	521	0.6297496557235718
Q8N8K9	0	83	0.5223338007926941
Q96K75	139	396	0.6178435683250427
Q96RL1	557	595	0.5235000252723694
Q9UK10	120	705	0.6579136252403259
Q9Y314	193	241	0.5841462016105652
Q9Y330	265	288	0.5927485823631287
Q9Y330	364	442	0.6487748026847839
P06681	26	166	0.6106471419334412
Q5TD97	0	216	0.6988295316696167
Q8IYR2	213	252	0.5570920705795288
Q8IYR2	565	652	0.6910703182220459
Q8N720	201	471	0.5303264856338501
Q99612	198	282	0.5218194723129272
P08709	99	205	0.6890733242034912
P52736	199	628	0.69593745470047
Q08AG5	118	374	0.6208094358444214
Q5T601	97	148	0.5257433652877808
Q5VYX0	274	325	0.5230298638343811
Q7RTY8	463	611	0.7046846151351929
Q9Y2G7	108	384	0.5717927813529968
O75509	51	211	0.6565296053886414
P08138	26	193	0.6806132793426514
Q8N1W2	284	496	0.640622615814209
Q8N1W2	554	603	0.5553568005561829
Q96GE5	95	642	0.6608080267906189
Q99435	260	815	0.7303224205970764
Q9BY31	255	663	0.6690681576728821
Q9BY31	721	899	0.6191509962081909
Q9Y2Y4	368	445	0.5805386304855347
P78385	0	51	0.6350585222244263
Q12933	19	238	0.6505021452903748
Q14721	672	696	0.5405616760253906
Q15973	69	350	0.6790714859962463
Q9H3R2	317	423	0.66147381067276
O43257	94	153	0.5421918630599976
O75373	101	535	0.6536723971366882
P17019	101	562	0.649177074432373
Q13263	111	254	0.5494044423103333
Q15884	140	180	0.5755449533462524
Q5MCW4	134	359	0.5774081945419312
Q5MCW4	380	685	0.6566365361213684
Q8N859	173	441	0.6221946477890015
Q9UJ78	244	427	0.5749310255050659
O15535	243	393	0.6513833403587341
P0CJ79	213	717	0.6624200344085693
Q5VV52	111	306	0.6398559808731079
Q7L3S4	65	314	0.5428776144981384
Q9UBM4	116	147	0.6113030314445496
Q9UDY8	711	738	0.6547843217849731
O95633	25	238	0.6233828067779541
O96018	362	397	0.5428863167762756
P28698	356	458	0.6315871477127075
P28698	483	729	0.6289767622947693
P52739	307	393	0.5025122761726379
Q14563	502	587	0.6128974556922913
Q9NQZ8	122	488	0.6816376447677612
Q8IUA0	38	240	0.6958034038543701
Q8N141	152	374	0.5764240026473999
Q8N895	275	456	0.7107263207435608
Q8WYA1	268	314	0.5901809930801392
Q92743	35	152	0.5260603427886963
Q96SE7	240	441	0.6559253931045532
Q96SE7	456	838	0.6836257576942444
Q96SL8	20	125	0.6041958928108215
Q96SL8	330	379	0.6058279871940613
P00748	48	301	0.6268791556358337
P00750	27	244	0.6085022687911987
P17025	165	273	0.5866023898124695
P17025	314	622	0.5987061262130737
Q6Q0C0	118	169	0.6669233441352844
Q7Z736	670	720	0.5723816156387329
Q8N3F9	379	396	0.5737244486808777
P11161	344	419	0.6115170121192932
P41182	508	608	0.6194009780883789
Q02386	237	665	0.6615869402885437
Q5VTD9	122	326	0.7097983360290527
Q6DD87	65	183	0.5851491689682007
Q6DD87	274	292	0.5390853881835938
Q8N8L2	25	436	0.6327711939811707
Q9H8W5	82	240	0.5807982683181763
Q9HBF4	14	117	0.5452232956886292
Q9HBF4	408	473	0.6714839339256287
Q9NZL3	160	706	0.6689836382865906
Q9UJL9	284	371	0.5134629607200623
Q9UJL9	382	533	0.5594321489334106
Q14929	224	596	0.6842817664146423
Q6P1L6	238	598	0.67292720079422
Q86X76	28	64	0.5066887736320496
Q9NSB4	434	491	0.5154752135276794
Q9NZP8	182	251	0.5511482357978821
Q9UDR5	331	413	0.7472584247589111
A6NC86	65	203	0.7397782802581787
Q13506	86	126	0.5356221199035645
Q9H7L2	273	351	0.6064445376396179
Q9H7R5	148	677	0.6853834986686707
B4DU55	177	562	0.6938402056694031
O75382	10	176	0.5392416715621948
P23771	260	361	0.5249434113502502
Q14258	0	210	0.5706651210784912
Q96A37	25	218	0.5748742818832397
Q9P2Y4	270	324	0.5170496106147766
Q9P2Y4	494	548	0.5492302179336548
Q9UDV6	412	476	0.5127789974212646
O43255	71	173	0.6504518389701843
P00734	84	302	0.5862280130386353
P05556	455	694	0.6253166794776917
P0CF97	59	111	0.5337391495704651
P51815	352	501	0.6097120642662048
P60508	109	170	0.5420757532119751
Q6UW60	585	676	0.6104357242584229
Q6ZVD7	204	271	0.5870077013969421
Q9BX74	38	111	0.517837405204773
Q9H2U9	340	575	0.7350382208824158
Q9H2U9	613	664	0.5608946084976196
Q9P255	57	530	0.6837501525878906
B1AKI9	215	297	0.5426045656204224
P36980	100	215	0.5228786468505859
P55001	144	182	0.5143766403198242
Q3KQV3	120	180	0.508895218372345
Q3KQV3	206	592	0.6385775804519653
Q66K89	203	286	0.5798177719116211
Q66K89	451	624	0.5722684264183044
Q6NSZ9	338	534	0.5724219083786011
Q6NVV9	333	401	0.5850449800491333
Q6UXH1	117	326	0.6820592284202576
Q9H694	414	448	0.6213311553001404
Q9H694	464	480	0.5871362686157227
Q9H7X3	124	373	0.6398859620094299
Q9NQ30	16	160	0.6594841480255127
Q8WXB4	416	791	0.6451624631881714
Q9GZV8	387	570	0.5916972756385803
Q9UHI8	432	640	0.7035173177719116
P25942	9	182	0.6485815048217773
P48742	0	124	0.5951626300811768
Q03936	111	544	0.601580798625946
Q13275	540	584	0.6375247836112976
Q14119	63	104	0.5144004821777344
Q14119	168	335	0.653715193271637
Q15323	0	62	0.6061879992485046
Q15915	292	383	0.5822351574897766
Q8IZF7	28	159	0.506770133972168
Q9BYV2	0	15	0.5736817717552185
P01130	19	387	0.7195140719413757
P78536	404	647	0.6950151920318604
Q13105	297	592	0.6920198202133179
Q14586	244	742	0.6457505822181702
Q2M3W8	225	570	0.6378362774848938
Q9BR84	77	207	0.644653856754303
Q9BR84	311	537	0.6834980249404907
Q9H4Q4	233	316	0.6149048209190369
O43278	320	454	0.618632972240448
P21709	211	425	0.6080438494682312
Q6ECI4	218	716	0.6782716512680054
Q6ZN19	164	321	0.7135064601898193
Q6ZN19	332	406	0.583727240562439
Q6ZN19	473	792	0.6569297313690186
Q8IWU5	713	748	0.5353590846061707
Q92908	382	483	0.5204887390136719
Q9BUZ4	0	269	0.6424980163574219
A6NM28	148	369	0.6607167720794678
O43361	284	751	0.6231658458709717
P60852	206	273	0.6330989003181458
Q9HCZ1	199	679	0.6520220041275024
Q9NX38	74	99	0.5269549489021301
Q9UII5	24	560	0.6403164863586426
Q9UII5	601	782	0.6082894802093506
O94892	195	496	0.6256109476089478
O94892	534	646	0.5707534551620483
P10643	18	147	0.5528175234794617
P10643	449	520	0.5864424109458923
P10643	644	842	0.6179941296577454
Q05516	378	432	0.5254482626914978
Q05516	502	669	0.5931392312049866
Q3MIS6	172	627	0.6794074773788452
Q6P9A3	130	639	0.5889360904693604
Q6UXZ4	261	390	0.5820555090904236
Q8NC26	290	416	0.530993640422821
Q9H1U4	195	448	0.6655449271202087
Q9HB63	254	480	0.7132889628410339
Q9UGR2	681	723	0.5134102702140808
Q9UGR2	754	784	0.5310742259025574
Q9UGR2	871	919	0.5360210537910461
P78325	150	192	0.5081191062927246
P78325	301	650	0.7342079877853394
Q16842	46	89	0.6204968094825745
Q17R60	674	755	0.5108714699745178
Q5JVG8	102	443	0.5735659599304199
Q8TAP6	474	523	0.5963979363441467
Q9P0T4	79	190	0.5457567572593689
B2RXF5	287	419	0.5881734490394592
P0DTL6	126	242	0.5483372211456299
Q02487	765	828	0.6483425498008728
Q8IYR6	55	146	0.7028545141220093
Q8IYR6	261	319	0.5736774802207947
Q8N782	202	478	0.6302806735038757
Q9UJW7	192	265	0.5310183763504028
Q9UJW7	341	824	0.7078153491020203
Q8IUX8	27	288	0.6937367916107178
Q8IVN8	11	97	0.6214253902435303
Q8TE58	422	441	0.6814841628074646
Q8TE58	459	591	0.6674941778182983
Q9BS31	170	424	0.6520940065383911
P30260	130	190	0.6806526184082031
P52743	114	201	0.5760080218315125
Q14872	222	305	0.5715816617012024
Q8WWL2	558	698	0.5155890583992004
Q9C0K0	426	480	0.5535767078399658
A1L4K1	137	201	0.5745909810066223
O43854	22	174	0.6701873540878296
Q07352	114	190	0.5910792946815491
Q6PJF5	483	532	0.6088552474975586
Q6PJF5	547	629	0.5744894742965698
Q6PJT7	591	661	0.6447623372077942
Q6PJT7	674	729	0.5113334059715271
Q8IZC7	164	423	0.6110960841178894
Q8N9K5	155	529	0.6614844799041748
Q8WUP2	175	372	0.617500901222229
Q9H2X0	639	656	0.5000112056732178
Q9NVW2	526	623	0.5442991256713867
P02749	120	344	0.6290651559829712
Q8NDL9	418	456	0.6818435192108154
Q9Y5A6	271	470	0.6716170310974121
Q68DY9	159	488	0.6646499633789062
Q76KX8	219	673	0.6943397521972656
Q8TAT5	244	301	0.6009847521781921
Q8TAT5	314	375	0.6065334677696228
Q96CK0	523	606	0.5260558128356934
Q96SR6	216	549	0.6460587978363037
O43623	120	267	0.6321508288383484
O95081	26	52	0.5244513750076294
O95600	267	352	0.5390689373016357
P05106	449	704	0.660719096660614
P17026	40	193	0.6172041296958923
Q3ZCX4	143	641	0.656766951084137
Q7Z3S9	0	230	0.71571946144104
Q9GZM7	36	101	0.611372172832489
O14618	214	251	0.5881080627441406
O75829	271	333	0.5383501648902893
O95409	299	412	0.5224484205245972
P07911	21	221	0.6725061535835266
P07911	267	326	0.6225700378417969
P29317	208	392	0.5802878737449646
Q02535	0	28	0.5058294534683228
Q13485	308	327	0.5964929461479187
Q99965	364	547	0.674976646900177
Q99965	586	656	0.6725502014160156
Q9UM82	458	511	0.5604250431060791
P0DKX0	106	620	0.5483725666999817
P14679	20	61	0.5079753398895264
P47974	152	225	0.6057693362236023
Q03938	110	598	0.6802123188972473
Q53H47	272	341	0.5771515965461731
Q92664	52	302	0.5025337934494019
Q9NS37	324	353	0.5763404369354248
O43868	633	656	0.6112837791442871
O95639	109	170	0.5126479268074036
P13671	14	247	0.6414780020713806
P13671	511	600	0.5923722386360168
P13671	736	932	0.6942850947380066
P26012	458	681	0.6637197732925415
Q14192	0	278	0.6877794861793518
Q2TAL6	145	324	0.5861246585845947
Q8IW52	330	380	0.5268082618713379
Q9UKY1	370	410	0.5547264218330383
P49746	260	479	0.6927466988563538
Q49A33	36	201	0.6177612543106079
Q8TAU3	213	571	0.6887791156768799
Q92784	253	376	0.594645619392395
Q9BXB4	244	300	0.5147925615310669
Q9HB58	454	604	0.5579084157943726
Q9UK12	109	290	0.6595276594161987
Q9UK12	303	450	0.5561698079109192
O75290	127	345	0.5942057371139526
P17010	423	802	0.6583057641983032
P23142	25	590	0.716660737991333
Q96C10	194	227	0.6233879923820496
Q9H2S9	147	288	0.6487055420875549
Q9UC06	132	445	0.6568008065223694
Q9UFB7	542	688	0.5781389474868774
A0AAG2UUX9	675	744	0.5748637318611145
O14798	61	153	0.528307318687439
Q8TAQ5	107	687	0.6569375395774841
Q8TF32	139	569	0.5914247035980225
Q9H0M5	236	741	0.6430699825286865
O60481	318	409	0.5742316842079163
P20333	28	198	0.5536202192306519
Q09013	350	382	0.5404209494590759
Q13444	300	596	0.668803334236145
Q13444	635	692	0.5916717648506165
Q8ND82	338	492	0.5752333402633667
Q96ND8	200	548	0.6215131282806396
O95389	120	306	0.6036849021911621
P48740	134	211	0.5185788869857788
Q5CZA5	196	323	0.6600267887115479
Q5CZA5	410	562	0.6686016321182251
Q8IZ69	207	280	0.5855550169944763
Q96BR6	265	441	0.6713045835494995
Q9HAV5	0	129	0.579197883605957
Q8TBZ8	99	534	0.6617256999015808
Q9UKF2	355	578	0.7783611416816711
Q9UKF2	616	669	0.6576238870620728
Q9Y6Q6	29	187	0.645354688167572
Q9Y6Q6	272	334	0.6400036811828613
A0A1W2PQL4	77	383	0.6497282385826111
A8K8V0	133	291	0.5851825475692749
A8K8V0	303	375	0.5904170870780945
P22888	285	324	0.5863580703735352
Q5HYK9	143	602	0.5816428065299988
Q5QP82	401	458	0.644805908203125
Q7Z2W4	142	224	0.5780321955680847
Q9UBE8	433	465	0.5411326289176941
Q6MZW2	50	115	0.6243993043899536
Q96EP1	292	372	0.6274608969688416
O75123	80	441	0.6318022012710571
P17022	405	545	0.6367287039756775
P83110	22	131	0.5681990385055542
Q6ZNB6	204	603	0.5662545561790466
Q6ZNB6	626	834	0.5876414775848389
Q9NUD5	325	396	0.6602412462234497
O15232	262	463	0.7130405306816101
P18564	445	694	0.6251547932624817
P98155	28	441	0.6522282361984253
P98155	700	751	0.6420968174934387
Q8TF68	223	465	0.630132257938385
Q96MX3	270	383	0.6349686980247498
Q9C0B0	35	176	0.5906668305397034
Q9HCG1	242	816	0.6994301676750183
Q9UJN7	103	357	0.6667186617851257
Q9UKA1	551	575	0.6394486427307129
Q9UKA1	659	690	0.5955203771591187
O43294	217	330	0.6583640575408936
P0CG37	79	158	0.5720677375793457
P17481	73	110	0.5643491744995117
Q12946	136	155	0.5911893248558044
Q8N567	107	249	0.628163754940033
Q96NZ8	32	161	0.6352562308311462
Q96NZ8	252	425	0.6458430290222168
Q99985	511	574	0.6109687685966492
Q9H000	0	54	0.6194636821746826
Q9H000	157	221	0.5194995403289795
Q9H963	0	128	0.6134263277053833
A6NK75	115	571	0.666041910648346
O95185	268	372	0.5462504625320435
Q8IYB9	63	647	0.6781560182571411
Q9BSW7	0	49	0.531599760055542
Q9H1R3	234	312	0.5449433922767639
Q9UIS9	125	267	0.5956500768661499
Q9Y2X9	255	375	0.560453474521637
P43004	523	562	0.5033053755760193
Q5SVQ8	360	647	0.6016379594802856
Q5VZF2	0	94	0.5690664649009705
Q5VZF2	170	247	0.660714864730835
Q5VZF2	325	372	0.5427017211914062
Q6ZMS7	429	507	0.5213717222213745
Q86W11	293	490	0.6763424873352051
Q8TA94	151	475	0.6579931378364563
Q9NQC1	188	227	0.6011040210723877
Q9P2J8	270	864	0.6293064951896667
O15204	100	164	0.6143469214439392
O15204	367	469	0.5972513556480408
O95365	379	494	0.5801807045936584
P17041	65	272	0.6593160629272461
P40938	158	215	0.5058445930480957
Q14114	42	426	0.6172041296958923
Q14114	680	741	0.6094354391098022
Q6PJ61	519	584	0.5429825186729431
Q6ZN57	89	460	0.6818119883537292
Q8IVT5	341	405	0.5795592069625854
Q96N95	241	330	0.5717409253120422
Q96RL6	424	508	0.5299464464187622
P24386	561	608	0.5166020393371582
Q13191	368	458	0.5965248346328735
Q13342	668	760	0.653005838394165
Q68BL8	45	141	0.5925666689872742
Q8NCF0	203	301	0.6820773482322693
Q9H930	376	473	0.6442117094993591
O75610	231	262	0.5076101422309875
Q15940	6	192	0.5566685795783997
Q16342	92	211	0.545184314250946
Q8IYN0	135	537	0.6374404430389404
Q8TF20	4	558	0.6537567973136902
Q8TF20	620	910	0.6550021171569824
Q9H165	376	429	0.5391327738761902
Q9H165	738	819	0.5151732563972473
Q6IV72	177	738	0.6376193761825562
Q86YD5	17	143	0.6519117951393127
Q8NFT8	304	626	0.7346127033233643
Q8WZA1	222	294	0.5553793907165527
Q9NU63	80	199	0.6938446164131165
Q9NU63	289	392	0.6406946182250977
Q9Y4X5	295	392	0.5069559812545776
A1L020	298	340	0.5278192758560181
P17024	140	531	0.6620737910270691
Q6ZSA7	28	60	0.5246522426605225
Q86YE8	236	367	0.6238126754760742
Q86YE8	378	664	0.5913426280021667
Q8TEU8	38	184	0.6518637537956238
Q8TEU8	312	454	0.6718431115150452
Q9UHX3	21	277	0.6137902140617371
Q9UIF7	269	354	0.6070296764373779
Q09FC8	239	602	0.6964499950408936
Q3KNW1	143	288	0.5832974910736084
Q8TAW3	171	219	0.6161031126976013
Q8TAW3	269	530	0.6522769927978516
Q96PQ6	165	594	0.6423653364181519
Q9BRR0	309	536	0.5709407925605774
Q9Y6R6	132	311	0.6408533453941345
Q9Y6R6	351	712	0.6376992464065552
O43167	284	515	0.6862173080444336
O95125	381	455	0.5851715803146362
O95125	475	642	0.6558273434638977
P00736	145	223	0.7026368975639343
P0DP72	364	523	0.635491132736206
P98169	290	588	0.6506283283233643
Q12841	22	116	0.6654151082038879
Q14162	25	408	0.5986121892929077
Q5T619	270	556	0.6098070740699768
Q8IYH5	785	897	0.5482553839683533
Q8NFH8	25	48	0.5105799436569214
Q96SK3	70	695	0.6468077898025513
A8MUV8	106	348	0.6596748232841492
A8MUV8	361	474	0.5134448409080505
O15327	192	232	0.5782719850540161
O75679	9	97	0.6025024652481079
P0CG00	344	495	0.6158419251441956
P19883	17	308	0.6610406041145325
Q6ZSS3	163	339	0.5086644291877747
Q86VV4	161	214	0.5187123417854309
Q9ULB5	574	599	0.5362833142280579
P07988	277	380	0.6050348877906799
P0DPK4	22	287	0.6988515257835388
Q6P9G9	325	517	0.6197859048843384
Q96GC6	477	639	0.6324039697647095
Q9BWE0	370	561	0.6287788152694702
A2RU30	53	152	0.5593386292457581
P01042	82	153	0.5497150421142578
P16581	118	554	0.7000970244407654
P17038	84	808	0.6620813608169556
P52741	81	115	0.6424571871757507
P52741	162	426	0.6757434010505676
P62633	39	175	0.6927714347839355
Q02556	75	184	0.5238524079322815
Q8N423	150	185	0.5211284160614014
Q8NDQ6	175	307	0.5417032241821289
Q8NDQ6	516	659	0.5451679229736328
Q96JB8	355	414	0.5141489505767822
P19438	30	212	0.6632179617881775
Q04756	101	296	0.7191559076309204
Q07617	491	513	0.5075759887695312
Q6IE81	183	229	0.5155624747276306
Q86TH1	42	186	0.6057011485099792
Q86TH1	560	950	0.6322468519210815
Q8IU80	459	596	0.6430143713951111
Q9HBW9	8	116	0.6474473476409912
A0A087WUV0	270	509	0.6122463941574097
Q32M78	109	641	0.6295657157897949
Q86UY6	193	225	0.5428000688552856
Q8N3Z6	229	395	0.6320595145225525
Q8N9F8	176	521	0.6089594960212708
Q8NB78	49	87	0.549293577671051
Q8NFU1	407	447	0.5164477229118347
Q9NR56	0	90	0.547868013381958
Q9NR56	170	253	0.652513325214386
Q9NRH2	678	764	0.5299651622772217
Q9NXR5	164	220	0.5325973629951477
Q9UGT4	24	54	0.6018149852752686
Q6P1R4	391	443	0.5383089780807495
Q6ZW61	199	248	0.5598569512367249
Q8N2I2	156	490	0.6461260318756104
Q08554	757	779	0.7527430057525635
Q08554	824	893	0.6478636860847473
Q13438	170	260	0.5577971935272217
Q8TCF1	0	114	0.5926393866539001
A0PJY2	109	203	0.5971852540969849
A0PJY2	237	426	0.6257577538490295
O15209	475	566	0.5039052963256836
O94989	713	744	0.5074769258499146
Q03924	34	482	0.6059602499008179
Q5T0N5	348	373	0.561355471611023
Q8N8E2	353	493	0.6620249152183533
Q9NTW7	136	254	0.6348012089729309
Q9NTW7	287	440	0.6331494450569153
Q9NTW7	468	549	0.5585231781005859
A5PLN7	354	381	0.5840204954147339
B4DXR9	220	584	0.6281542778015137
P00742	44	176	0.5455560684204102
Q02446	618	725	0.5563535690307617
Q8NEP7	175	198	0.623562753200531
Q96CW9	290	494	0.6700782775878906
Q96NG8	188	461	0.6569174528121948
Q99592	347	480	0.6343193054199219
Q9GZX5	195	427	0.6786155700683594
O60269	224	305	0.5942100286483765
O75677	9	96	0.5957660675048828
P17021	176	340	0.704631507396698
P17021	454	661	0.6795377135276794
Q13049	102	147	0.5525511503219604
Q68EA5	66	554	0.5947760343551636
Q6PKC3	432	488	0.5306816101074219
Q6PKC3	524	582	0.526344895362854
Q7Z340	226	666	0.6616836786270142
Q8N6M9	0	142	0.60188227891922
Q9H175	376	427	0.563494086265564
P06127	152	214	0.5622525215148926
P06127	235	375	0.5608565211296082
Q14592	160	367	0.6273931264877319
Q2M3X9	210	578	0.6240292191505432
Q53GI3	314	551	0.5921950340270996
Q6ZN06	208	616	0.6442883610725403
Q6ZN17	120	168	0.5566428303718567
P83105	35	165	0.5357487201690674
Q6PCT2	640	686	0.6535312533378601
Q86XN6	207	745	0.6493013501167297
Q8WW36	33	149	0.6486390233039856
A6NI03	4	140	0.520932137966156
P17020	208	681	0.6795295476913452
Q8IYI8	97	556	0.607709527015686
Q9H3T2	519	546	0.5842298865318298
Q9NS84	201	236	0.5003207325935364
P54760	210	326	0.5813817381858826
P58317	55	236	0.522936224937439
P58317	249	389	0.527698814868927
Q6P280	262	562	0.6107922196388245
Q6V9R5	235	421	0.6219926476478577
Q8TAT6	553	607	0.5705939531326294
Q9BQA5	185	380	0.6044591665267944
Q9NQ36	40	392	0.6977158188819885
Q9NQ36	455	476	0.7248173952102661
Q9NQ36	626	842	0.6396161317825317
P17643	82	122	0.6064795255661011
P52429	132	180	0.6560942530632019
Q9H6R7	691	719	0.5805510878562927
Q9NSD4	174	418	0.6130133271217346
P04118	21	111	0.582422137260437
P37023	22	100	0.5550674200057983
Q3MJ62	233	388	0.6402877569198608
Q53RD9	80	339	0.6427593231201172
Q9NP64	118	160	0.5286166667938232
O14771	317	454	0.5404346585273743
O95407	35	216	0.563461422920227
P27037	75	120	0.6004222631454468
Q6AW86	244	506	0.6965859532356262
Q7Z398	169	239	0.5085408687591553
Q7Z398	255	421	0.5896111130714417
Q8IYP9	13	74	0.6464014649391174
Q8N3S3	402	450	0.5236408114433289
Q8N412	71	131	0.6078492999076843
Q96K58	102	410	0.621574878692627
O15041	512	590	0.6832299828529358
P05164	157	182	0.5650891661643982
P49639	24	64	0.6679351329803467
Q16670	232	476	0.605292797088623
Q16820	596	654	0.5472100377082825
Q658N2	176	328	0.5042526721954346
Q8NG06	0	151	0.5916997194290161
Q9H707	46	404	0.5895869731903076
O00311	333	387	0.5418525338172913
O14672	389	646	0.6620640754699707
P35443	283	490	0.6852329969406128
Q14593	137	298	0.6083313822746277
Q14593	337	543	0.6226109862327576
Q6AZW8	36	326	0.6601276397705078
Q6NX45	135	482	0.6594533324241638
Q9H5J0	459	529	0.5872141718864441
Q9UKN5	557	752	0.5275607705116272
Q9Y3M9	167	605	0.6415764093399048
Q9Y3M9	621	744	0.6355590224266052
Q9Y6Q3	284	627	0.6813390254974365
O14628	230	558	0.6250158548355103
O75077	440	651	0.7337557673454285
O76076	7	172	0.6230608224868774
Q05BQ5	37	111	0.562157392501831
Q93038	21	213	0.6750829219818115
Q93038	260	311	0.5510365962982178
Q96B86	139	173	0.5049291849136353
Q9H2S6	253	310	0.6019867062568665
A6NHJ4	216	433	0.6536199450492859
A6NHJ4	452	624	0.5761705636978149
O95201	306	527	0.6233582496643066
P30203	120	193	0.6343109607696533
P36406	107	237	0.6063267588615417
Q3KP31	88	420	0.6254295110702515
Q3KP31	431	575	0.6228163838386536
Q5TH74	86	192	0.5980949997901917
Q6NX49	201	250	0.5785995125770569
Q6NX49	260	709	0.6952235698699951
Q6PJ21	61	104	0.5553641319274902
Q6PJ21	248	295	0.6028627157211304
Q6WN34	26	180	0.596571147441864
B2RUY7	41	221	0.613882303237915
O60304	324	452	0.5440596342086792
Q7L945	139	451	0.6504713892936707
Q8NF99	247	533	0.6875611543655396
Q8WVD3	4	117	0.5843374133110046
A6NJL1	350	493	0.6172166466712952
P17097	146	163	0.5200099349021912
P17097	173	594	0.6412203907966614
Q9NV58	525	543	0.5468275547027588
A6NCI8	85	109	0.5718832015991211
Q8WVD5	136	229	0.5665081143379211
Q96JM7	85	153	0.5005407333374023
Q96MF2	92	192	0.5651239156723022
Q9HCB6	440	732	0.5747158527374268
B6SEH8	96	199	0.5622391700744629
O00339	249	646	0.7720163464546204
Q13360	114	219	0.6179729104042053
Q13360	259	480	0.6497899293899536
Q96C28	156	369	0.6373242139816284
P09758	26	144	0.5810684561729431
P51814	123	160	0.5137065649032593
P51814	294	815	0.6457594037055969
Q08AN1	141	773	0.676977813243866
Q5T4F7	170	192	0.5223276615142822
Q86YJ6	391	450	0.5420144200325012
Q96N58	221	589	0.6558427214622498
Q96PE6	158	470	0.6595481038093567
Q9NX65	483	688	0.6459909081459045
Q9P272	163	241	0.5096567273139954
Q9UKT4	38	114	0.5743775367736816
Q9Y2D9	350	498	0.5541455745697021
A5D8T8	203	301	0.6807733774185181
P27918	31	214	0.5490161776542664
P27918	235	458	0.5410751700401306
P28908	22	144	0.6375829577445984
P28908	236	313	0.5387941002845764
P48307	108	225	0.6786954402923584
P51864	68	174	0.5845488905906677
Q03591	100	274	0.5733808279037476
Q8N2G6	85	240	0.5383893251419067
Q96KM6	98	163	0.5205469131469727
Q96KM6	726	819	0.545102596282959
Q96NI8	200	526	0.6316162943840027
Q9H7S9	454	505	0.5344904661178589
Q9UIK5	43	135	0.7074353694915771
Q9UIK5	246	307	0.5630545020103455
P22830	392	422	0.5771771669387817
P31273	11	48	0.504237949848175
P54826	45	251	0.5751407742500305
Q86SQ3	0	79	0.6434631943702698
Q8NEM1	314	526	0.6156426072120667
B6SEH9	96	197	0.5812119841575623
O75437	117	386	0.5568597316741943
O75437	402	611	0.5941690802574158
O94880	309	396	0.5729275941848755
O94985	300	342	0.7170474529266357
P29279	20	341	0.6520472168922424
Q2M218	212	656	0.6044565439224243
Q5UCC4	104	135	0.5242210030555725
Q9H5H4	264	535	0.6497423648834229
O75467	244	506	0.685768723487854
P0CG31	234	521	0.6738588809967041
Q0D2J5	95	393	0.6070632934570312
Q12805	20	83	0.5433516502380371
Q12805	151	385	0.7209105491638184
Q14590	307	737	0.6936810612678528
Q6ZMU5	1	145	0.6082332134246826
Q8NI51	251	445	0.6590256094932556
Q8NI51	468	572	0.537880539894104
Q96IT1	515	575	0.5136550664901733
Q9Y2L8	340	463	0.6189944744110107
Q9Y2L8	542	664	0.6567014455795288
Q9Y2L8	710	831	0.5960447192192078
Q9HBT8	233	520	0.6717363595962524
A0A1W2PPK0	83	166	0.5070919990539551
Q14587	218	453	0.684340238571167
Q14587	494	789	0.6533543467521667
Q14587	828	946	0.5926299095153809
Q6UWL6	286	309	0.5197796821594238
Q6UXI9	29	190	0.7166628837585449
Q8IX30	16	338	0.7346386909484863
Q8IX30	353	441	0.6114051342010498
Q8IX30	625	819	0.674095630645752
Q9H8G1	246	379	0.6272956132888794
Q9H8G1	400	567	0.5147008895874023
