Accession_number	Region	Domain
Q5EBL2	[388, 407]	No_PFAM_overlap
Q5EBL2	[451, 640]	Zinc finger, C2H2 type
Q6P1J6	[311, 365]	No_PFAM_overlap
Q6P1J6	[670, 707]	No_PFAM_overlap
Q6P1J6	[1021, 1060]	No_PFAM_overlap
Q6WRX3	[14, 33]	No_PFAM_overlap
Q86T65	[1, 41]	No_PFAM_overlap
Q8IYL2	[490, 512]	No_PFAM_overlap
Q8IYL2	[553, 600]	No_PFAM_overlap
Q8IYL2	[715, 746]	No_PFAM_overlap
Q8N1G0	[505, 555]	ZNF592-like C2H2 zinc finger
Q8N1G0	[660, 883]	No_PFAM_overlap
Q8N1G0	[995, 1048]	Zinc finger, C2H2 type
Q8N2A8	[30, 77]	No_PFAM_overlap
Q8NA31	[552, 615]	No_PFAM_overlap
Q96KR4	[127, 173]	No_PFAM_overlap
Q96PT4	[11, 32]	No_PFAM_overlap
Q9NYY3	[68, 97]	Protein kinase domain
Q9NYY3	[344, 368]	No_PFAM_overlap
Q9NYY3	[436, 473]	No_PFAM_overlap
Q9P1Y6	[100, 260]	PHD-finger
Q9UL58	[264, 515]	Zinc finger, C2H2 type
Q9UL62	[924, 968]	No_PFAM_overlap
Q9UM73	[83, 98]	No_PFAM_overlap
Q9UM73	[261, 283]	No_PFAM_overlap
Q9UM73	[452, 477]	No_PFAM_overlap
Q9UM73	[961, 1045]	ALK/LTK, Glycine-rich domain
Q9UM73	[1084, 1108]	No_PFAM_overlap
A6NMZ7	[1378, 1395]	Collagen triple helix repeat (20 copies)
O43149	[197, 278]	Anaphase-promoting complex, subunit 10 (APC10)
O43149	[704, 722]	No_PFAM_overlap
O43149	[1411, 1435]	No_PFAM_overlap
O43149	[1918, 1937]	No_PFAM_overlap
O43149	[2695, 2715]	No_PFAM_overlap
O43149	[2727, 2767]	No_PFAM_overlap
O95819	[870, 895]	No_PFAM_overlap
P02750	[41, 62]	No_PFAM_overlap
P26045	[312, 355]	FERM C-terminal PH-like domain
P26045	[473, 502]	No_PFAM_overlap
P48506	[617, 633]	No_PFAM_overlap
P53804	[1458, 1473]	No_PFAM_overlap
Q12756	[905, 926]	No_PFAM_overlap
Q12756	[1109, 1126]	No_PFAM_overlap
Q12756	[1326, 1351]	No_PFAM_overlap
Q12756	[1443, 1474]	No_PFAM_overlap
Q12955	[3986, 4017]	No_PFAM_overlap
Q5EG05	[92, 123]	No_PFAM_overlap
Q5TCQ9	[1, 67]	No_PFAM_overlap
Q5TCQ9	[320, 344]	WW domain
Q6P158	[171, 220]	No_PFAM_overlap
Q6ZN28	[73, 96]	No_PFAM_overlap
Q6ZN28	[209, 232]	No_PFAM_overlap
Q8IXQ6	[35, 59]	No_PFAM_overlap
Q8IYX0	[73, 410]	Zinc finger, C2H2 type
Q8N4M1	[155, 190]	No_PFAM_overlap
Q8NA42	[168, 474]	Zinc finger, C2H2 type
Q8NFT6	[447, 464]	No_PFAM_overlap
Q8NFT6	[532, 552]	No_PFAM_overlap
Q8NFT6	[593, 614]	No_PFAM_overlap
Q96BT7	[327, 365]	2OG-Fe(II) oxygenase superfamily
Q9HBJ7	[122, 145]	No_PFAM_overlap
Q9NR80	[187, 207]	SH3 domain
Q9NZU1	[367, 384]	No_PFAM_overlap
Q9NZU1	[643, 658]	No_PFAM_overlap
Q9UHF1	[28, 176]	EMI domain
Q9UNX4	[262, 281]	No_PFAM_overlap
A0A5F9ZHS7	[104, 165]	No_PFAM_overlap
A0A5F9ZHS7	[178, 226]	No_PFAM_overlap
A6NMN3	[77, 135]	No_PFAM_overlap
A8MYU2	[614, 644]	No_PFAM_overlap
A8MYU2	[684, 717]	Calcium-activated potassium channel slowpoke-like RCK domain
O00110	[70, 187]	Zinc-finger double domain
O14497	[1819, 1840]	No_PFAM_overlap
P0CJ78	[211, 276]	Zinc finger, C2H2 type
P0CJ78	[344, 428]	Zinc finger, C2H2 type
P0CJ78	[549, 635]	Zinc finger, C2H2 type
P0CJ78	[655, 688]	No_PFAM_overlap
P0CJ78	[831, 1038]	Zinc finger, C2H2 type
P0DJD3	[418, 459]	No_PFAM_overlap
P23378	[970, 1010]	No_PFAM_overlap
Q01081	[48, 66]	No_PFAM_overlap
Q01081	[134, 188]	RNA recognition motif
Q14679	[85, 141]	No_PFAM_overlap
Q14679	[336, 387]	No_PFAM_overlap
Q14679	[403, 433]	No_PFAM_overlap
Q14679	[544, 570]	No_PFAM_overlap
Q15361	[863, 904]	No_PFAM_overlap
Q16576	[89, 108]	No_PFAM_overlap
Q3SXY7	[12, 52]	No_PFAM_overlap
Q3SXY7	[652, 668]	No_PFAM_overlap
Q6PJI9	[383, 456]	No_PFAM_overlap
Q6PJI9	[481, 524]	No_PFAM_overlap
Q6PJI9	[900, 921]	No_PFAM_overlap
Q6ZMY6	[410, 448]	No_PFAM_overlap
Q8IYW4	[136, 156]	ENTH domain
Q8IYW4	[363, 385]	No_PFAM_overlap
Q8N3X1	[199, 219]	WW domain
Q8NG31	[289, 337]	MELT motif
Q8NG31	[406, 489]	MELT motif
Q8NG31	[746, 850]	MELT motif
Q8NG31	[931, 984]	MELT motif
Q8NG31	[1133, 1186]	MELT motif
Q8NG31	[1232, 1251]	No_PFAM_overlap
Q8NG31	[1267, 1379]	No_PFAM_overlap
Q8NG31	[1417, 1446]	No_PFAM_overlap
Q8NG31	[1512, 1539]	No_PFAM_overlap
Q8WTZ4	[91, 135]	No_PFAM_overlap
Q92698	[665, 713]	No_PFAM_overlap
Q96RN5	[642, 685]	ARC105/Med15 mediator subunit C-terminal domain
Q9HCM7	[528, 546]	No_PFAM_overlap
Q9NPF0	[52, 162]	Low-density lipoprotein receptor domain class A
A7XYQ1	[134, 222]	MYM-type Zinc finger with FCS sequence motif
O75051	[679, 703]	Plexin A/B, PSI domain
P10073	[259, 490]	Zinc finger, C2H2 type
P20674	[22, 51]	Cytochrome c oxidase subunit Va
P26368	[381, 404]	RNA recognition motif
P28290	[126, 145]	No_PFAM_overlap
P36896	[157, 183]	Transforming growth factor beta type I GS-motif
P54198	[280, 306]	No_PFAM_overlap
P68543	[13, 65]	SEP domain
P78312	[93, 162]	No_PFAM_overlap
P78312	[201, 224]	No_PFAM_overlap
P78312	[477, 531]	No_PFAM_overlap
P78312	[1074, 1107]	No_PFAM_overlap
Q12901	[156, 537]	Zinc finger, C2H2 type
Q13064	[223, 240]	No_PFAM_overlap
Q13064	[258, 374]	RNA-binding, Nab2-type zinc finger
Q15365	[176, 200]	No_PFAM_overlap
Q15365	[210, 245]	No_PFAM_overlap
Q15365	[262, 289]	KH domain
Q4G112	[336, 357]	No_PFAM_overlap
Q4G112	[440, 472]	No_PFAM_overlap
Q6N063	[0, 30]	No_PFAM_overlap
Q6N063	[334, 349]	No_PFAM_overlap
Q8IZP6	[186, 309]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q8N139	[1277, 1302]	No_PFAM_overlap
Q8N2N9	[776, 805]	No_PFAM_overlap
Q8WXF8	[0, 17]	No_PFAM_overlap
Q92625	[927, 979]	Phosphotyrosine interaction domain (PTB/PID)
Q92750	[571, 631]	Transcription initiation factor TFIID component TAF4 family
Q9H0F6	[220, 244]	No_PFAM_overlap
Q9H2D6	[0, 39]	No_PFAM_overlap
Q9H706	[344, 399]	No_PFAM_overlap
Q9H706	[776, 800]	No_PFAM_overlap
Q9NRR6	[249, 265]	No_PFAM_overlap
Q9P2Y5	[650, 687]	No_PFAM_overlap
Q9UNX9	[352, 398]	Inward rectifier potassium channel C-terminal domain
Q9Y240	[163, 217]	Lectin C-type domain
Q9Y2E4	[915, 936]	No_PFAM_overlap
A2VCK2	[93, 121]	No_PFAM_overlap
O94983	[200, 225]	No_PFAM_overlap
P09960	[0, 27]	Peptidase M1 N-terminal domain
P13682	[214, 401]	Zinc finger, C2H2 type
P13682	[442, 526]	Zinc finger, C2H2 type
P25490	[281, 412]	Zinc finger, C2H2 type
P41134	[22, 55]	No_PFAM_overlap
P60409	[13, 73]	No_PFAM_overlap
P62684	[482, 600]	Gag protein p24 C-terminal domain
Q04721	[19, 1542]	Calcium-binding EGF domain
Q13423	[3, 30]	No_PFAM_overlap
Q13751	[220, 593]	Laminin N-terminal (Domain VI)
Q13751	[763, 846]	LAMB1-4 helical domain
Q3T906	[1076, 1106]	No_PFAM_overlap
Q5TIE3	[171, 194]	No_PFAM_overlap
Q5TIE3	[1078, 1099]	No_PFAM_overlap
Q86WZ6	[248, 798]	Zinc finger, C2H2 type
Q8IUL8	[112, 272]	Mucin-2 protein WxxW repeating region
Q8N0Y2	[243, 298]	Zinc finger, C2H2 type
Q8N143	[296, 467]	Zinc finger, C2H2 type
Q8N2R0	[165, 310]	Zinc finger, C2H2 type
Q8NCQ5	[58, 76]	F-box-like
Q8NEM7	[194, 374]	Spt20, SEP domain
Q8TEM1	[752, 771]	No_PFAM_overlap
Q92547	[314, 342]	No_PFAM_overlap
Q92817	[468, 492]	SH3 domain
Q92817	[567, 611]	No_PFAM_overlap
Q92817	[1704, 1752]	Plectin repeat
Q92817	[1830, 1849]	No_PFAM_overlap
Q92817	[2004, 2031]	No_PFAM_overlap
Q96S38	[717, 747]	No_PFAM_overlap
Q96S38	[792, 827]	No_PFAM_overlap
Q9BXR6	[365, 568]	Sushi repeat (SCR repeat)
Q9BXX0	[384, 405]	No_PFAM_overlap
Q9BXX0	[546, 565]	No_PFAM_overlap
Q9BXX0	[660, 715]	No_PFAM_overlap
Q9C0C9	[338, 388]	UBE2O, tandem tSH3-B domain
Q9C0C9	[903, 926]	No_PFAM_overlap
Q9C0D5	[131, 176]	No_PFAM_overlap
Q9NRM6	[484, 501]	No_PFAM_overlap
Q9UK13	[107, 597]	Zinc finger, C2H2 type
A6NKX4	[97, 124]	No_PFAM_overlap
O15072	[500, 721]	ADAMTS cysteine-rich domain 2
O15072	[859, 1058]	Thrombospondin type 1 domain
O60266	[461, 486]	Adenylate and Guanylate cyclase catalytic domain
O60266	[620, 642]	No_PFAM_overlap
O95170	[0, 28]	No_PFAM_overlap
O95780	[106, 182]	Zinc finger, C2H2 type
O95780	[218, 497]	Zinc finger, C2H2 type
P08048	[420, 798]	Zinc finger, C2H2 type
P08069	[672, 716]	No_PFAM_overlap
P0C6A0	[39, 75]	No_PFAM_overlap
P49327	[1102, 1120]	No_PFAM_overlap
P49327	[1153, 1180]	No_PFAM_overlap
P54296	[70, 91]	No_PFAM_overlap
Q03112	[199, 431]	C2H2-type zinc finger
Q03112	[875, 995]	Zinc finger, C2H2 type
Q6ZN30	[114, 138]	No_PFAM_overlap
Q6ZN30	[425, 490]	Zinc-finger of C2H2 type
Q6ZN30	[789, 904]	No_PFAM_overlap
Q6ZN30	[1021, 1082]	Zinc finger, C2H2 type
Q7Z713	[94, 151]	Ankyrin repeats (3 copies)
Q8IZN3	[292, 315]	No_PFAM_overlap
Q8N8Y5	[57, 197]	Zinc finger, C2H2 type
Q969S2	[280, 331]	No_PFAM_overlap
Q96EF0	[532, 670]	No_PFAM_overlap
Q9NYJ8	[659, 692]	No_PFAM_overlap
Q9Y490	[232, 253]	No_PFAM_overlap
Q9Y490	[1377, 1408]	No_PFAM_overlap
A6NDX5	[137, 524]	C2H2-type zinc finger
A6NDX5	[544, 712]	C2H2-type zinc finger
O75970	[629, 665]	PDZ domain
O94953	[655, 708]	No_PFAM_overlap
P22105	[68, 169]	No_PFAM_overlap
P22105	[183, 797]	Tenascin EGF domain
P37173	[212, 235]	No_PFAM_overlap
P98153	[227, 368]	Lectin C-type domain
Q13886	[142, 231]	Zinc finger, C2H2 type
Q14296	[33, 71]	No_PFAM_overlap
Q14296	[436, 457]	FAST kinase-like protein, subdomain 2
Q15415	[418, 458]	No_PFAM_overlap
Q504Y3	[192, 212]	No_PFAM_overlap
Q5H9F3	[1048, 1073]	No_PFAM_overlap
Q5H9F3	[1628, 1649]	No_PFAM_overlap
Q5SRH9	[8, 23]	No_PFAM_overlap
Q5SRH9	[139, 168]	Iml2/Tetratricopeptide repeat protein 39
Q5VST6	[0, 29]	No_PFAM_overlap
Q6ZMY3	[114, 159]	No_PFAM_overlap
Q6ZMY3	[462, 493]	No_PFAM_overlap
Q70EL1	[804, 847]	No_PFAM_overlap
Q7Z3K3	[364, 409]	No_PFAM_overlap
Q7Z3K3	[492, 578]	No_PFAM_overlap
Q7Z6W7	[74, 91]	No_PFAM_overlap
Q8IZA0	[889, 908]	No_PFAM_overlap
Q99684	[119, 143]	No_PFAM_overlap
Q99684	[229, 421]	Zinc finger, C2H2 type
Q9HCI7	[131, 162]	No_PFAM_overlap
Q9HCI7	[241, 320]	No_PFAM_overlap
Q9HCI7	[557, 576]	No_PFAM_overlap
Q9NS64	[15, 37]	No_PFAM_overlap
Q9UKJ8	[396, 547]	Reprolysin (M12B) family zinc metalloprotease
Q9UKJ8	[634, 665]	No_PFAM_overlap
Q9UMD9	[363, 382]	No_PFAM_overlap
A8TX70	[1379, 1400]	Collagen triple helix repeat (20 copies)
A8TX70	[2503, 2519]	No_PFAM_overlap
O15391	[246, 266]	No_PFAM_overlap
O15391	[289, 327]	Zinc finger, C2H2 type
P35523	[802, 833]	No_PFAM_overlap
P60893	[347, 369]	No_PFAM_overlap
P78364	[727, 756]	No_PFAM_overlap
P78364	[790, 859]	Zinc finger, FCS-type
Q12789	[1082, 1117]	No_PFAM_overlap
Q12789	[1668, 1708]	No_PFAM_overlap
Q13433	[258, 320]	No_PFAM_overlap
Q13643	[0, 279]	LIM domain
Q5SZK8	[2479, 2500]	No_PFAM_overlap
Q6A1A2	[330, 395]	No_PFAM_overlap
Q6P1M9	[287, 307]	Armadillo-like
Q86VP1	[711, 788]	Autophagy receptor zinc finger-C2H2 domain
Q8IWG1	[195, 226]	No_PFAM_overlap
Q8IWG1	[566, 617]	No_PFAM_overlap
Q8N3J9	[0, 94]	Zinc finger, C2H2 type
Q8N3J9	[107, 260]	Zinc finger, C2H2 type
Q8N475	[47, 147]	Kazal-type serine protease inhibitor domain
Q8TCU4	[100, 133]	No_PFAM_overlap
Q8TCU4	[2271, 2300]	No_PFAM_overlap
Q8TCU4	[2341, 2388]	No_PFAM_overlap
Q8TCU4	[2562, 2601]	No_PFAM_overlap
Q8TCU4	[3470, 3543]	No_PFAM_overlap
Q8TF46	[13, 53]	No_PFAM_overlap
Q8TF46	[309, 327]	Rrp44-like cold shock domain
Q96EW2	[341, 362]	No_PFAM_overlap
Q9BYN7	[318, 377]	Zinc finger, C2H2 type
Q9BYN7	[485, 735]	Zinc finger, C2H2 type
Q9H3T3	[529, 600]	Plexin repeat
Q9UPW0	[182, 203]	No_PFAM_overlap
Q9UPW0	[452, 526]	No_PFAM_overlap
A5YKK6	[663, 683]	No_PFAM_overlap
O15060	[553, 662]	Zinc finger, C2H2 type
O94855	[290, 369]	Sec23/Sec24 zinc finger
O95391	[99, 150]	No_PFAM_overlap
P49747	[56, 290]	Cartilage oligomeric matrix protein
P52954	[40, 66]	No_PFAM_overlap
P98161	[25, 64]	No_PFAM_overlap
P98161	[571, 597]	No_PFAM_overlap
P98161	[637, 682]	No_PFAM_overlap
P98161	[711, 751]	No_PFAM_overlap
P98161	[3357, 3384]	No_PFAM_overlap
P98161	[3414, 3433]	No_PFAM_overlap
Q14D33	[493, 532]	No_PFAM_overlap
Q68DV7	[228, 284]	Ring finger domain
Q6J4K2	[40, 87]	No_PFAM_overlap
Q6ZU52	[567, 603]	No_PFAM_overlap
Q7L190	[109, 143]	Dppa2/4 conserved region in higher vertebrates
Q7L622	[4, 27]	No_PFAM_overlap
Q8N3T1	[161, 190]	No_PFAM_overlap
Q92956	[24, 200]	TNFR/NGFR cysteine-rich region
Q99676	[218, 750]	Zinc-finger double domain
Q9BRP7	[320, 345]	No_PFAM_overlap
Q9H0B3	[226, 282]	No_PFAM_overlap
Q9H0B3	[1013, 1080]	No_PFAM_overlap
Q9P278	[715, 744]	No_PFAM_overlap
Q9UID6	[180, 203]	No_PFAM_overlap
Q9UID6	[222, 253]	No_PFAM_overlap
Q9UID6	[283, 335]	No_PFAM_overlap
Q9UMX2	[39, 95]	No_PFAM_overlap
A6NK53	[188, 232]	No_PFAM_overlap
A6NK53	[291, 667]	Zinc finger, C2H2 type
O14525	[916, 995]	No_PFAM_overlap
O14525	[1014, 1035]	ASTN1/2 Fn3 domain
O14525	[1281, 1301]	No_PFAM_overlap
O95521	[124, 150]	PRAME C-terminal domain
O95630	[387, 423]	No_PFAM_overlap
P03973	[31, 130]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
P23435	[25, 42]	No_PFAM_overlap
P23458	[0, 28]	No_PFAM_overlap
P32942	[180, 195]	No_PFAM_overlap
P32942	[326, 353]	No_PFAM_overlap
P35348	[399, 448]	No_PFAM_overlap
P51788	[65, 84]	No_PFAM_overlap
P52740	[99, 122]	No_PFAM_overlap
P52740	[167, 705]	Zinc finger, C2H2 type
P53794	[554, 581]	No_PFAM_overlap
P53794	[593, 613]	No_PFAM_overlap
Q0VDD8	[27, 43]	No_PFAM_overlap
Q0VDD8	[497, 537]	No_PFAM_overlap
Q14995	[312, 398]	No_PFAM_overlap
Q2NL67	[15, 34]	No_PFAM_overlap
Q2NL67	[198, 253]	No_PFAM_overlap
Q6ZR52	[40, 81]	No_PFAM_overlap
Q6ZR52	[101, 644]	Zinc finger, C2H2 type
Q7RTY1	[221, 272]	No_PFAM_overlap
Q8IUM7	[562, 588]	No_PFAM_overlap
Q8IZ20	[22, 88]	No_PFAM_overlap
Q8IZ20	[336, 462]	Zinc finger, C2H2 type
Q8NHP6	[435, 479]	No_PFAM_overlap
Q8TBB6	[444, 467]	No_PFAM_overlap
Q8TCT1	[16, 33]	Putative Phosphatase
Q8WWZ4	[1188, 1215]	No_PFAM_overlap
Q96NJ5	[0, 31]	No_PFAM_overlap
Q96NJ6	[112, 501]	Zinc finger, C2H2 type
Q9H159	[563, 597]	Cadherin domain
Q9ULD6	[640, 674]	No_PFAM_overlap
Q9UPT6	[836, 863]	No_PFAM_overlap
O60333	[1437, 1464]	No_PFAM_overlap
P00751	[61, 255]	Sushi repeat (SCR repeat)
P52742	[195, 655]	Zinc finger, C2H2 type
Q06203	[482, 516]	No_PFAM_overlap
Q13574	[130, 207]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q5T447	[91, 106]	No_PFAM_overlap
Q6ZSB9	[389, 607]	C2H2-type zinc finger
Q7Z3B3	[78, 102]	No_PFAM_overlap
Q7Z3B3	[625, 642]	No_PFAM_overlap
Q86UN2	[24, 44]	No_PFAM_overlap
Q86UN2	[279, 308]	No_PFAM_overlap
Q8N328	[543, 592]	No_PFAM_overlap
Q8N7P1	[100, 117]	No_PFAM_overlap
Q92502	[200, 267]	No_PFAM_overlap
Q92502	[753, 809]	No_PFAM_overlap
Q92802	[266, 391]	No_PFAM_overlap
Q96FV2	[5, 28]	No_PFAM_overlap
Q96FV2	[285, 333]	No_PFAM_overlap
Q96I27	[56, 290]	Zinc finger, C2H2 type
Q96K83	[110, 228]	Zinc finger, C2H2 type
Q96K83	[241, 333]	C2H2-type zinc finger
Q96K83	[533, 556]	No_PFAM_overlap
Q96K83	[584, 644]	C2H2-type zinc finger
Q96K83	[772, 790]	No_PFAM_overlap
Q96K83	[831, 860]	No_PFAM_overlap
Q96K83	[878, 1009]	C2H2-type zinc finger
Q96K83	[1079, 1113]	No_PFAM_overlap
Q96K83	[1216, 1266]	Zinc finger, C2H2 type
Q96K83	[1279, 1307]	Zinc finger, C2H2 type
Q96KN1	[73, 111]	No_PFAM_overlap
A2RRD8	[134, 507]	Zinc finger, C2H2 type
A4D263	[23, 60]	No_PFAM_overlap
A6QL64	[353, 428]	No_PFAM_overlap
A6QL64	[1338, 1367]	No_PFAM_overlap
O14978	[373, 677]	Zinc-finger double domain
O15040	[1144, 1168]	No_PFAM_overlap
O15399	[443, 485]	Ligated ion channel L-glutamate- and glycine-binding site
O15399	[881, 897]	No_PFAM_overlap
O15399	[1170, 1193]	No_PFAM_overlap
O43683	[671, 722]	No_PFAM_overlap
O60765	[209, 604]	Zinc finger, C2H2 type
P06213	[699, 724]	No_PFAM_overlap
P17023	[150, 457]	Zinc finger, C2H2 type
P48200	[196, 216]	Aconitase family (aconitate hydratase)
P51808	[0, 32]	Tctex-1 family
Q02809	[356, 373]	No_PFAM_overlap
Q13370	[37, 56]	No_PFAM_overlap
Q13370	[71, 91]	No_PFAM_overlap
Q13370	[294, 314]	No_PFAM_overlap
Q13370	[350, 390]	No_PFAM_overlap
Q14442	[17, 40]	No_PFAM_overlap
Q149N8	[33, 84]	No_PFAM_overlap
Q149N8	[1422, 1439]	RING-type zinc-finger
Q16206	[82, 129]	No_PFAM_overlap
Q49AG3	[669, 692]	No_PFAM_overlap
Q5T4S7	[1784, 1805]	No_PFAM_overlap
Q5T4S7	[2497, 2538]	No_PFAM_overlap
Q5T4S7	[3652, 3731]	E3 ubiquitin-protein ligase UBR4-like domain
Q5T4S7	[3846, 3878]	No_PFAM_overlap
Q6ZN08	[66, 570]	Zinc finger, C2H2 type
Q8IWV8	[1108, 1210]	No_PFAM_overlap
Q8N0V3	[28, 49]	No_PFAM_overlap
Q8NDX6	[142, 191]	Zinc finger, C2H2 type
Q8TBY9	[1097, 1134]	No_PFAM_overlap
Q8TE56	[188, 215]	No_PFAM_overlap
Q8TE56	[486, 724]	ADAM-TS Spacer 1
Q8TE56	[805, 1094]	ADAMTS C-terminal helical domain
Q8WVV4	[154, 184]	No_PFAM_overlap
Q8WVV4	[224, 258]	POF1B helix-loop-helix domain
Q96SZ4	[333, 499]	Zinc finger, C2H2 type
Q96SZ4	[520, 706]	Zinc finger, C2H2 type
Q96SZ4	[723, 779]	Zinc finger, C2H2 type
Q99558	[55, 110]	No_PFAM_overlap
Q99558	[317, 333]	No_PFAM_overlap
Q9NWW7	[211, 252]	No_PFAM_overlap
Q9NWW7	[262, 292]	No_PFAM_overlap
Q9Y448	[12, 47]	No_PFAM_overlap
O60716	[510, 542]	No_PFAM_overlap
O95863	[154, 262]	Zinc finger, C2H2 type
P0CG23	[487, 618]	Zinc finger, C2H2 type
P17039	[74, 622]	Zinc finger, C2H2 type
P21854	[211, 245]	No_PFAM_overlap
P28223	[47, 69]	No_PFAM_overlap
P51508	[228, 286]	No_PFAM_overlap
P51508	[343, 660]	Zinc finger, C2H2 type
P56199	[546, 567]	No_PFAM_overlap
P59046	[99, 127]	No_PFAM_overlap
Q15022	[497, 578]	VEFS-Box of polycomb protein
Q3MJ16	[731, 804]	No_PFAM_overlap
Q685J3	[4127, 4194]	SEA domain
Q685J3	[4340, 4387]	No_PFAM_overlap
Q6ZMW2	[121, 181]	No_PFAM_overlap
Q6ZMW2	[234, 696]	Zinc finger, C2H2 type
Q6ZSZ6	[215, 274]	No_PFAM_overlap
Q6ZSZ6	[395, 440]	No_PFAM_overlap
Q6ZSZ6	[1019, 1057]	No_PFAM_overlap
Q76KP1	[323, 344]	No_PFAM_overlap
Q8NA03	[469, 504]	No_PFAM_overlap
Q8NF91	[2587, 2627]	No_PFAM_overlap
Q8NF91	[4035, 4072]	No_PFAM_overlap
Q8NF91	[5675, 5745]	Spectrin repeat
Q8NF91	[6401, 6423]	No_PFAM_overlap
Q8NFP4	[444, 646]	Immunoglobulin I-set domain
Q8NFP4	[914, 933]	MAM domain, meprin/A5/mu
Q8TAG9	[10, 42]	No_PFAM_overlap
Q8TD23	[90, 567]	Zinc finger, C2H2 type
Q96AQ9	[29, 81]	Putative cell signalling
Q96I13	[3, 20]	No_PFAM_overlap
Q96I13	[75, 90]	No_PFAM_overlap
Q9C0E4	[443, 458]	No_PFAM_overlap
Q9NQX1	[167, 628]	C2H2-type zinc finger
Q9NRA0	[73, 124]	No_PFAM_overlap
Q9Y4D1	[5, 24]	No_PFAM_overlap
A0JP26	[39, 125]	No_PFAM_overlap
O43909	[157, 184]	No_PFAM_overlap
P07202	[124, 173]	Animal haem peroxidase
P07202	[702, 853]	Calcium-binding EGF domain
P10646	[138, 285]	Kunitz/Bovine pancreatic trypsin inhibitor domain
P13637	[335, 375]	No_PFAM_overlap
P29320	[218, 324]	Tyrosine-protein kinase ephrin type A/B receptor-like
Q6DHY5	[467, 500]	No_PFAM_overlap
Q6WCQ1	[0, 36]	No_PFAM_overlap
Q70YC5	[8, 76]	F-box only protein 41 C2H2 zinc finger
Q7L3V2	[30, 68]	No_PFAM_overlap
Q7L3V2	[85, 101]	Domain of unknown function (DUF4939)
Q8NA70	[439, 510]	No_PFAM_overlap
Q8ND94	[38, 85]	Fibronectin type III domain
Q8TDB6	[119, 134]	No_PFAM_overlap
Q8TE49	[121, 144]	No_PFAM_overlap
Q96FN4	[11, 26]	No_PFAM_overlap
Q96T92	[254, 314]	Zinc finger, C2H2 type
Q96T92	[465, 495]	No_PFAM_overlap
Q96T92	[522, 558]	No_PFAM_overlap
Q99469	[103, 209]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9H756	[217, 244]	No_PFAM_overlap
Q9NPR2	[561, 605]	Semaphorin-7A-like, immunoglobulin-like domain
A0AV02	[411, 452]	No_PFAM_overlap
O75325	[390, 420]	No_PFAM_overlap
O95398	[511, 560]	No_PFAM_overlap
O95754	[544, 571]	Plexin repeat
Q15029	[435, 475]	No_PFAM_overlap
Q15477	[10, 45]	No_PFAM_overlap
Q4V348	[13, 91]	No_PFAM_overlap
Q4V348	[153, 818]	Zinc finger, C2H2 type
Q4VC44	[644, 710]	FLYWCH zinc finger domain
Q5JZY3	[232, 329]	Ephrin cysteine rich domain
Q5JZY3	[905, 936]	SAM domain (Sterile alpha motif)
Q6P4R8	[12, 44]	No_PFAM_overlap
Q6ZNA1	[56, 81]	No_PFAM_overlap
Q6ZNA1	[129, 569]	Zinc finger, C2H2 type
Q86SU0	[313, 334]	No_PFAM_overlap
Q86T29	[129, 157]	No_PFAM_overlap
Q86T29	[182, 569]	Zinc finger, C2H2 type
Q86T29	[579, 640]	Zinc finger, C2H2 type
Q86VW2	[0, 34]	No_PFAM_overlap
Q8ND83	[190, 236]	SLAIN motif-containing family
Q8TE73	[835, 856]	No_PFAM_overlap
Q92904	[123, 148]	No_PFAM_overlap
Q96HE9	[130, 162]	PRR11 second helical domain
Q96T76	[537, 556]	RNAPII transcription regulator C-terminal
Q9NPG1	[169, 195]	Frizzled/Smoothened family membrane region
Q9NQV6	[167, 185]	No_PFAM_overlap
Q9NQV6	[519, 600]	Zinc finger, C2H2 type
Q9NQV6	[610, 701]	Zinc finger, C2H2 type
Q9NQV6	[713, 792]	Zinc finger, C2H2 type
Q9NZ56	[560, 608]	No_PFAM_overlap
A6QL63	[55, 99]	Histone domain in ABTB family protein
A6QL63	[347, 400]	No_PFAM_overlap
O43586	[296, 318]	No_PFAM_overlap
O94759	[29, 110]	No_PFAM_overlap
O95361	[71, 177]	B-box zinc finger
O95460	[210, 384]	Complement Clr-like EGF-like
O95786	[199, 242]	No_PFAM_overlap
P13385	[70, 158]	Cripto_Frl-1_Cryptic (CFC)
P81133	[708, 756]	No_PFAM_overlap
Q06495	[22, 55]	No_PFAM_overlap
Q68DQ2	[644, 701]	No_PFAM_overlap
Q68DQ2	[934, 992]	No_PFAM_overlap
Q68DQ2	[1792, 1814]	No_PFAM_overlap
Q68DY1	[93, 511]	Zinc finger, C2H2 type
Q7Z7L9	[213, 613]	Zinc finger, C2H2 type
Q86UD4	[174, 531]	Zinc finger, C2H2 type
Q8N9N5	[440, 456]	No_PFAM_overlap
Q8NHS0	[128, 158]	No_PFAM_overlap
Q8WV37	[89, 166]	No_PFAM_overlap
Q8WV37	[195, 342]	Zinc finger, C2H2 type
Q8WV37	[415, 526]	Zinc-finger double domain
Q92826	[159, 207]	No_PFAM_overlap
Q92985	[465, 491]	No_PFAM_overlap
